disease,biomarker_disease_iris,role,cfde_disease,factor
polycystic ovary syndrome,http://purl.obolibrary.org/obo/MONDO_0008487,diagnostic,Polycystic ovary syndrome (PCOS),Cardiac and Prostate Development Genes
polycystic ovary syndrome,http://purl.obolibrary.org/obo/MONDO_0008487,diagnostic,Polycystic ovary syndrome (PCOS),Kidney and Heart Nephrogenesis Genes
polycystic ovary syndrome,http://purl.obolibrary.org/obo/MONDO_0008487,diagnostic,Polycystic ovary syndrome (PCOS),Limb and Muscle Development Genes
polycystic ovary syndrome,http://purl.obolibrary.org/obo/MONDO_0008487,diagnostic,Polycystic ovary syndrome (PCOS),MiRNA Regulation and Mammary Genes
polycystic ovary syndrome,http://purl.obolibrary.org/obo/MONDO_0008487,diagnostic,Polycystic ovary syndrome (PCOS),Prostate Cancer and Cardiac Genes
polycystic ovary syndrome,http://purl.obolibrary.org/obo/MONDO_0008487,diagnostic,Polycystic ovary syndrome; age-adjusted,Chondrocyte differentiation and limb development
polycystic ovary syndrome,http://purl.obolibrary.org/obo/MONDO_0008487,diagnostic,Polycystic ovary syndrome; age-adjusted,Endocrine traits and signaling genes
polycystic ovary syndrome,http://purl.obolibrary.org/obo/MONDO_0008487,diagnostic,Polycystic ovary syndrome; age-adjusted,Female fertility hormone signaling
polycystic ovary syndrome,http://purl.obolibrary.org/obo/MONDO_0008487,diagnostic,Polycystic ovary syndrome; age-adjusted,Kidney and cartilage development genes
polycystic ovary syndrome,http://purl.obolibrary.org/obo/MONDO_0008487,diagnostic,Polycystic ovary syndrome; age-adjusted,miRNA regulation and ovarian phenotypes
polycystic ovary syndrome,http://purl.obolibrary.org/obo/MONDO_0008487,diagnostic,Polycystic ovary syndrome; age-adjusted,Ovarian follicle and estrogen signaling
polycystic ovary syndrome,http://purl.obolibrary.org/obo/MONDO_0008487,diagnostic,Polycystic ovary syndrome; age-adjusted,RTK signaling and migration genes
polycystic ovary syndrome,http://purl.obolibrary.org/obo/MONDO_0008487,risk,Polycystic ovary syndrome (PCOS),Amino Acid Transport Genes
polycystic ovary syndrome,http://purl.obolibrary.org/obo/MONDO_0008487,risk,Polycystic ovary syndrome (PCOS),Bone Development and Ossification Genes
polycystic ovary syndrome,http://purl.obolibrary.org/obo/MONDO_0008487,risk,Polycystic ovary syndrome (PCOS),Cardiac and Prostate Development Genes
polycystic ovary syndrome,http://purl.obolibrary.org/obo/MONDO_0008487,risk,Polycystic ovary syndrome (PCOS),Kidney and Heart Nephrogenesis Genes
polycystic ovary syndrome,http://purl.obolibrary.org/obo/MONDO_0008487,risk,Polycystic ovary syndrome (PCOS),Limb and Muscle Development Genes
polycystic ovary syndrome,http://purl.obolibrary.org/obo/MONDO_0008487,risk,Polycystic ovary syndrome (PCOS),MiRNA Regulation and Mammary Genes
polycystic ovary syndrome,http://purl.obolibrary.org/obo/MONDO_0008487,risk,Polycystic ovary syndrome (PCOS),Prostate Cancer and Cardiac Genes
polycystic ovary syndrome,http://purl.obolibrary.org/obo/MONDO_0008487,risk,Polycystic ovary syndrome; age-adjusted,Chondrocyte differentiation and limb development
polycystic ovary syndrome,http://purl.obolibrary.org/obo/MONDO_0008487,risk,Polycystic ovary syndrome; age-adjusted,Endocrine traits and signaling genes
polycystic ovary syndrome,http://purl.obolibrary.org/obo/MONDO_0008487,risk,Polycystic ovary syndrome; age-adjusted,Female fertility hormone signaling
polycystic ovary syndrome,http://purl.obolibrary.org/obo/MONDO_0008487,risk,Polycystic ovary syndrome; age-adjusted,Kidney and cartilage development genes
polycystic ovary syndrome,http://purl.obolibrary.org/obo/MONDO_0008487,risk,Polycystic ovary syndrome; age-adjusted,miRNA regulation and ovarian phenotypes
polycystic ovary syndrome,http://purl.obolibrary.org/obo/MONDO_0008487,risk,Polycystic ovary syndrome; age-adjusted,Ovarian follicle and estrogen signaling
polycystic ovary syndrome,http://purl.obolibrary.org/obo/MONDO_0008487,risk,Polycystic ovary syndrome; age-adjusted,RTK signaling and migration genes
precursor B-cell acute lymphoblastic leukemia,http://purl.obolibrary.org/obo/MONDO_0020511,risk,Precursor B-cell acute lymphoblastic leukemia,B and T cell development
precursor B-cell acute lymphoblastic leukemia,http://purl.obolibrary.org/obo/MONDO_0020511,risk,Precursor B-cell acute lymphoblastic leukemia,B cell differentiation and markers
precursor B-cell acute lymphoblastic leukemia,http://purl.obolibrary.org/obo/MONDO_0020511,risk,Precursor B-cell acute lymphoblastic leukemia,B-cell development and kinases
precursor B-cell acute lymphoblastic leukemia,http://purl.obolibrary.org/obo/MONDO_0020511,risk,Precursor B-cell acute lymphoblastic leukemia,B/T and myeloid signaling kinases
precursor B-cell acute lymphoblastic leukemia,http://purl.obolibrary.org/obo/MONDO_0020511,risk,Precursor B-cell acute lymphoblastic leukemia,B/T cell development
precursor B-cell acute lymphoblastic leukemia,http://purl.obolibrary.org/obo/MONDO_0020511,risk,Precursor B-cell acute lymphoblastic leukemia,Bone marrow hematopoiesis markers
precursor B-cell acute lymphoblastic leukemia,http://purl.obolibrary.org/obo/MONDO_0020511,risk,Precursor B-cell acute lymphoblastic leukemia,Hematopoietic stem cells and B/T
precursor B-cell acute lymphoblastic leukemia,http://purl.obolibrary.org/obo/MONDO_0020511,risk,Precursor B-cell acute lymphoblastic leukemia,Immune organ morphology and mutations
precursor B-cell acute lymphoblastic leukemia,http://purl.obolibrary.org/obo/MONDO_0020511,risk,Precursor B-cell acute lymphoblastic leukemia,Increased cancer incidence and genes
precursor B-cell acute lymphoblastic leukemia,http://purl.obolibrary.org/obo/MONDO_0020511,risk,Precursor B-cell acute lymphoblastic leukemia,Leukemia and immune genes
precursor B-cell acute lymphoblastic leukemia,http://purl.obolibrary.org/obo/MONDO_0020511,risk,Precursor B-cell acute lymphoblastic leukemia,Leukemia and myeloid development genes
precursor B-cell acute lymphoblastic leukemia,http://purl.obolibrary.org/obo/MONDO_0020511,risk,Precursor B-cell acute lymphoblastic leukemia,Leukemia subtypes and B-cell markers
precursor B-cell acute lymphoblastic leukemia,http://purl.obolibrary.org/obo/MONDO_0020511,risk,Precursor B-cell acute lymphoblastic leukemia,Leukemia types and mutations
precursor B-cell acute lymphoblastic leukemia,http://purl.obolibrary.org/obo/MONDO_0020511,risk,Precursor B-cell acute lymphoblastic leukemia,Myeloid leukemia pathways and genes
precursor B-cell acute lymphoblastic leukemia,http://purl.obolibrary.org/obo/MONDO_0020511,risk,Precursor B-cell acute lymphoblastic leukemia,Spleen changes; leukemia and genes
precursor B-cell acute lymphoblastic leukemia,http://purl.obolibrary.org/obo/MONDO_0020511,risk,Precursor B-cell acute lymphoblastic leukemia,Spleen morphology and lymphoid genes
precursor B-cell acute lymphoblastic leukemia,http://purl.obolibrary.org/obo/MONDO_0020511,risk,Precursor B-cell acute lymphoblastic leukemia,T cell and hematopoiesis genes
precursor B-cell acute lymphoblastic leukemia,http://purl.obolibrary.org/obo/MONDO_0020511,risk,Precursor B-cell acute lymphoblastic leukemia,T cell lymphoma and hematopoietic
precursor B-cell acute lymphoblastic leukemia,http://purl.obolibrary.org/obo/MONDO_0020511,risk,Precursor B-cell acute lymphoblastic leukemia,Thymocyte development and Notch genes
primary angle-closure glaucoma,http://purl.obolibrary.org/obo/MONDO_0001868,risk,Primary angle-closure glaucoma,Cardiac Outflow Morphogenesis
primary biliary cholangitis,http://purl.obolibrary.org/obo/MONDO_0005388,risk,Primary biliary cholangitis,Allograft and HLA Activation
primary biliary cholangitis,http://purl.obolibrary.org/obo/MONDO_0005388,risk,Primary biliary cholangitis,Allograft rejection and GVHD
primary biliary cholangitis,http://purl.obolibrary.org/obo/MONDO_0005388,risk,Primary biliary cholangitis,B cell Activation Pathways
primary biliary cholangitis,http://purl.obolibrary.org/obo/MONDO_0005388,risk,Primary biliary cholangitis,B cell differentiation regulation
primary biliary cholangitis,http://purl.obolibrary.org/obo/MONDO_0005388,risk,Primary biliary cholangitis,CD4 T Cell Activation
primary biliary cholangitis,http://purl.obolibrary.org/obo/MONDO_0005388,risk,Primary biliary cholangitis,CD8 T Cell Differentiation
primary biliary cholangitis,http://purl.obolibrary.org/obo/MONDO_0005388,risk,Primary biliary cholangitis,Co-stimulation and PD-1 signaling
primary biliary cholangitis,http://purl.obolibrary.org/obo/MONDO_0005388,risk,Primary biliary cholangitis,Costimulation and immune interactions
primary biliary cholangitis,http://purl.obolibrary.org/obo/MONDO_0005388,risk,Primary biliary cholangitis,CTLA-4 Mediated Immune Tolerance
primary biliary cholangitis,http://purl.obolibrary.org/obo/MONDO_0005388,risk,Primary biliary cholangitis,Cytokine JAK-STAT signaling
primary biliary cholangitis,http://purl.obolibrary.org/obo/MONDO_0005388,risk,Primary biliary cholangitis,Decreased B cell Maturation
primary biliary cholangitis,http://purl.obolibrary.org/obo/MONDO_0005388,risk,Primary biliary cholangitis,Il 2 Jak Stat Signaling
primary biliary cholangitis,http://purl.obolibrary.org/obo/MONDO_0005388,risk,Primary biliary cholangitis,Impaired B cell Activation
primary biliary cholangitis,http://purl.obolibrary.org/obo/MONDO_0005388,risk,Primary biliary cholangitis,Increased B and T cells
primary biliary cholangitis,http://purl.obolibrary.org/obo/MONDO_0005388,risk,Primary biliary cholangitis,Increased Immunoglobulin Levels
primary biliary cholangitis,http://purl.obolibrary.org/obo/MONDO_0005388,risk,Primary biliary cholangitis,Kupffer Cells and Immune Markers
primary biliary cholangitis,http://purl.obolibrary.org/obo/MONDO_0005388,risk,Primary biliary cholangitis,Lipoprotein Metabolism
primary biliary cholangitis,http://purl.obolibrary.org/obo/MONDO_0005388,risk,Primary biliary cholangitis,MHC II Antigen Presentation
primary biliary cholangitis,http://purl.obolibrary.org/obo/MONDO_0005388,risk,Primary biliary cholangitis,Noncanonical NF-kB signaling
primary biliary cholangitis,http://purl.obolibrary.org/obo/MONDO_0005388,risk,Primary biliary cholangitis,P2RY10 and MAP3K14 Coexpression
primary biliary cholangitis,http://purl.obolibrary.org/obo/MONDO_0005388,risk,Primary biliary cholangitis,Peyer's patches and NF-kB
primary biliary cholangitis,http://purl.obolibrary.org/obo/MONDO_0005388,risk,Primary biliary cholangitis,Regulatory T Cell Program Signaling
primary biliary cholangitis,http://purl.obolibrary.org/obo/MONDO_0005388,risk,Primary biliary cholangitis,T Cell Proliferation and Adhesion
primary biliary cholangitis,http://purl.obolibrary.org/obo/MONDO_0005388,risk,Primary biliary cholangitis,T Cell Receptor Signaling
primary biliary cholangitis,http://purl.obolibrary.org/obo/MONDO_0005388,risk,Primary biliary cholangitis,Th1/Th2 Cytokine Signaling
primary biliary cholangitis,http://purl.obolibrary.org/obo/MONDO_0005388,risk,Primary biliary cholangitis,Tissue-Specific P2RY10 Coexpression
primary biliary cholangitis,http://purl.obolibrary.org/obo/MONDO_0005388,risk,Primary biliary cholangitis,TNF/NF-kB Signaling
primary biliary cholangitis,http://purl.obolibrary.org/obo/MONDO_0005388,risk,primary biliary cirrhosis,Absent nodes and EBV lymphocytes
primary biliary cholangitis,http://purl.obolibrary.org/obo/MONDO_0005388,risk,primary biliary cirrhosis,Activated T cells and IL-6
primary biliary cholangitis,http://purl.obolibrary.org/obo/MONDO_0005388,risk,primary biliary cirrhosis,Allograft rejection and HLA genes
primary biliary cholangitis,http://purl.obolibrary.org/obo/MONDO_0005388,risk,primary biliary cirrhosis,B and T cell alterations
primary biliary cholangitis,http://purl.obolibrary.org/obo/MONDO_0005388,risk,primary biliary cirrhosis,B and T cell dysregulation
primary biliary cholangitis,http://purl.obolibrary.org/obo/MONDO_0005388,risk,primary biliary cirrhosis,Cytokine signaling receptors
primary biliary cholangitis,http://purl.obolibrary.org/obo/MONDO_0005388,risk,primary biliary cirrhosis,Decreased IFN-γ and T proliferation
primary biliary cholangitis,http://purl.obolibrary.org/obo/MONDO_0005388,risk,primary biliary cirrhosis,Descartes fetal lymphoid cells
primary biliary cholangitis,http://purl.obolibrary.org/obo/MONDO_0005388,risk,primary biliary cirrhosis,EBV-transformed lymphocytes and adipose
primary biliary cholangitis,http://purl.obolibrary.org/obo/MONDO_0005388,risk,primary biliary cirrhosis,IL-10 signaling and T cells
primary biliary cholangitis,http://purl.obolibrary.org/obo/MONDO_0005388,risk,primary biliary cirrhosis,Immune tolerance and rejection markers
primary biliary cholangitis,http://purl.obolibrary.org/obo/MONDO_0005388,risk,primary biliary cirrhosis,Immunoglobulin deficiency and differentiation
primary biliary cholangitis,http://purl.obolibrary.org/obo/MONDO_0005388,risk,primary biliary cirrhosis,Inflammation signals and lymphocyte genes
primary biliary cholangitis,http://purl.obolibrary.org/obo/MONDO_0005388,risk,primary biliary cirrhosis,Interleukin signaling and JAK-STAT
primary biliary cholangitis,http://purl.obolibrary.org/obo/MONDO_0005388,risk,primary biliary cirrhosis,NK and T cell impairment
primary biliary cholangitis,http://purl.obolibrary.org/obo/MONDO_0005388,risk,primary biliary cirrhosis,P2RY10 coexpression across tissues
primary biliary cholangitis,http://purl.obolibrary.org/obo/MONDO_0005388,risk,primary biliary cirrhosis,P2RY10 gut coexpression
primary biliary cholangitis,http://purl.obolibrary.org/obo/MONDO_0005388,risk,primary biliary cirrhosis,Peyer's patch inflammation markers
primary biliary cholangitis,http://purl.obolibrary.org/obo/MONDO_0005388,risk,primary biliary cirrhosis,Spleen absence and immune traits
primary biliary cholangitis,http://purl.obolibrary.org/obo/MONDO_0005388,risk,primary biliary cirrhosis,T cell activation and signaling
primary biliary cholangitis,http://purl.obolibrary.org/obo/MONDO_0005388,risk,primary biliary cirrhosis,Th1 allograft tolerance and ILs
primary biliary cholangitis,http://purl.obolibrary.org/obo/MONDO_0005388,risk,primary biliary cirrhosis,Th1 physiology and IL-12
primary biliary cholangitis,http://purl.obolibrary.org/obo/MONDO_0005388,risk,primary biliary cirrhosis,Th2 physiology and IFN-gamma decrease
primary sclerosing cholangitis,http://purl.obolibrary.org/obo/MONDO_0013433,risk,Primary sclerosing cholangitis,Allograft rejection and costimulation
primary sclerosing cholangitis,http://purl.obolibrary.org/obo/MONDO_0013433,risk,Primary sclerosing cholangitis,Allograft rejection and gut inflammation
primary sclerosing cholangitis,http://purl.obolibrary.org/obo/MONDO_0013433,risk,Primary sclerosing cholangitis,Allograft rejection and inflammation
primary sclerosing cholangitis,http://purl.obolibrary.org/obo/MONDO_0013433,risk,Primary sclerosing cholangitis,Allograft rejection and Kupffer cells
primary sclerosing cholangitis,http://purl.obolibrary.org/obo/MONDO_0013433,risk,Primary sclerosing cholangitis,Allograft rejection HLAs
primary sclerosing cholangitis,http://purl.obolibrary.org/obo/MONDO_0013433,risk,Primary sclerosing cholangitis,Autoimmunity and increased T cells
primary sclerosing cholangitis,http://purl.obolibrary.org/obo/MONDO_0013433,risk,Primary sclerosing cholangitis,B cell activation and cytokines
primary sclerosing cholangitis,http://purl.obolibrary.org/obo/MONDO_0013433,risk,Primary sclerosing cholangitis,CTLA4 and CD28 costimulation
primary sclerosing cholangitis,http://purl.obolibrary.org/obo/MONDO_0013433,risk,Primary sclerosing cholangitis,CTLA4 and regulatory T cells
primary sclerosing cholangitis,http://purl.obolibrary.org/obo/MONDO_0013433,risk,Primary sclerosing cholangitis,Decreased antibodies and immunity
primary sclerosing cholangitis,http://purl.obolibrary.org/obo/MONDO_0013433,risk,Primary sclerosing cholangitis,FOXP3 regulatory T cell development
primary sclerosing cholangitis,http://purl.obolibrary.org/obo/MONDO_0013433,risk,Primary sclerosing cholangitis,IFN-gamma signaling and T cells
primary sclerosing cholangitis,http://purl.obolibrary.org/obo/MONDO_0013433,risk,Primary sclerosing cholangitis,Increased T and B cells
primary sclerosing cholangitis,http://purl.obolibrary.org/obo/MONDO_0013433,risk,Primary sclerosing cholangitis,Intestinal immune tolerance and Tregs
primary sclerosing cholangitis,http://purl.obolibrary.org/obo/MONDO_0013433,risk,Primary sclerosing cholangitis,MHC class II antigen binding
primary sclerosing cholangitis,http://purl.obolibrary.org/obo/MONDO_0013433,risk,Primary sclerosing cholangitis,NF-kB signaling in infection
primary sclerosing cholangitis,http://purl.obolibrary.org/obo/MONDO_0013433,risk,Primary sclerosing cholangitis,PD-1 signaling and MHC II
primary sclerosing cholangitis,http://purl.obolibrary.org/obo/MONDO_0013433,risk,Primary sclerosing cholangitis,Regulatory T cell differentiation
primary sclerosing cholangitis,http://purl.obolibrary.org/obo/MONDO_0013433,risk,Primary sclerosing cholangitis,T cell activation with IFN-γ
primary sclerosing cholangitis,http://purl.obolibrary.org/obo/MONDO_0013433,risk,Primary sclerosing cholangitis,T cell physiology and regulation
